level_0,index,datetime,total_real_power,reactive_power,voltage,current_intensity,kitchen,laundry_room,temp_control
20542,20542,2009-04-20 15:00:00,24.448,7.962,244.16866666666667,104.8,0.0,1.92,5.52
20543,20543,2009-04-20 16:00:00,26.05,4.06,243.96466666666666,108.0,0.0,0.0,2.46
20544,20544,2009-04-20 17:00:00,112.206,12.068,243.1655,474.0,0.0,77.52,5.46
20545,20545,2009-04-20 18:00:00,42.644,5.728,243.27133333333333,188.2,0.0,2.2199999999999998,2.4
20546,20546,2009-04-20 19:00:00,81.426,12.396,240.67299999999997,347.8,0.0,2.82,43.5
20547,20547,2009-04-20 20:00:00,76.412,10.828,239.60566666666668,322.4,0.0,0.6,27.72
20548,20548,2009-04-20 21:00:00,72.996,16.876,239.95516666666666,318.2,0.0,2.76,5.58
20549,20549,2009-04-20 22:00:00,63.95,5.91,244.16716666666667,262.8,0.0,0.06,2.46
20550,20550,2009-04-20 23:00:00,53.702,10.552,245.168,221.8,0.0,2.1,5.52
20551,20551,2009-04-21 00:00:00,100.156,8.79,239.6835,423.2,0.0,0.0,34.86
20552,20552,2009-04-21 01:00:00,94.724,6.296,238.845,393.6,0.0,2.04,14.58
20553,20553,2009-04-21 02:00:00,81.604,3.358,241.87583333333333,335.8,0.0,0.0,2.4
20554,20554,2009-04-21 03:00:00,87.688,8.698,241.46366666666665,361.8,0.0,2.04,5.46
20555,20555,2009-04-21 04:00:00,80.96,3.044,241.1205,334.8,0.0,0.0,2.34
20556,20556,2009-04-21 05:00:00,84.846,5.1899999999999995,240.22366666666667,350.0,0.0,1.56,5.4
20557,20557,2009-04-21 06:00:00,141.174,5.938,239.273,592.4,8.46,0.48,33.660000000000004
20558,20558,2009-04-21 07:00:00,158.95,6.662,239.364,665.0,22.380000000000003,0.78,61.620000000000005
20559,20559,2009-04-21 08:00:00,78.772,4.738,239.22,330.2,30.060000000000002,1.2,31.080000000000002
20560,20560,2009-04-21 09:00:00,23.396,6.674,240.90116666666665,101.8,0.0,0.0,5.7
20561,20561,2009-04-21 10:00:00,48.558,10.959999999999999,239.71616666666665,216.2,0.0,1.98,23.7
20562,20562,2009-04-21 11:00:00,98.154,12.118,237.70333333333335,415.4,0.0,0.0,67.98
20563,20563,2009-04-21 12:00:00,60.57,8.586,238.95933333333332,281.0,0.0,2.04,21.540000000000003
20564,20564,2009-04-21 13:00:00,43.122,5.944,240.34233333333336,186.0,0.0,0.0,20.4
20565,20565,2009-04-21 14:00:00,42.512,7.552,240.7705,183.79999999999998,0.0,2.04,21.54
20566,20566,2009-04-21 15:00:00,21.226,3.9859999999999998,242.35150000000002,91.0,0.0,0.0,2.46
20567,20567,2009-04-21 16:00:00,26.942,8.646,242.5991666666667,118.8,0.0,2.1,5.4
20568,20568,2009-04-21 17:00:00,24.004,3.944,242.57133333333334,99.6,0.0,0.0,2.4
20569,20569,2009-04-21 18:00:00,56.108,12.47,241.48683333333335,240.2,0.0,2.04,5.76
20570,20570,2009-04-21 19:00:00,119.352,16.522,240.6508333333333,503.6,54.599999999999994,0.0,2.4
20571,20571,2009-04-21 20:00:00,167.586,17.042,241.05716666666666,698.0,0.0,1.8599999999999999,61.86
20572,20572,2009-04-21 21:00:00,108.606,3.38,240.36883333333333,449.59999999999997,0.0,0.24,2.34
20573,20573,2009-04-21 22:00:00,105.578,7.344,241.19883333333334,435.8,0.0,1.3199999999999998,5.52
20574,20574,2009-04-21 23:00:00,40.01,4.85,243.81666666666666,163.2,0.0,0.78,2.4
20575,20575,2009-04-22 00:00:00,27.732,6.416,241.793,118.2,0.0,0.72,5.46
20576,20576,2009-04-22 01:00:00,20.062,4.522,240.96733333333336,85.8,0.0,1.3199999999999998,2.4
20577,20577,2009-04-22 02:00:00,22.708,4.146,241.5045,96.4,0.0,0.06,5.52
20578,20578,2009-04-22 03:00:00,21.062,5.9879999999999995,241.98966666666666,90.0,0.0,1.92,2.4
20579,20579,2009-04-22 04:00:00,56.508,5.02,241.19466666666668,234.8,0.0,0.0,39.3
20580,20580,2009-04-22 05:00:00,21.302,6.038,241.15983333333332,92.2,0.0,2.04,2.4
20581,20581,2009-04-22 06:00:00,35.79,4.244,241.65366666666665,159.2,0.0,0.0,2.34
20582,20582,2009-04-22 07:00:00,100.684,6.662,239.08633333333333,419.4,0.0,1.98,67.08
20583,20583,2009-04-22 08:00:00,87.836,3.36,239.47299999999998,364.4,0.0,0.0,69.12
20584,20584,2009-04-22 09:00:00,95.134,10.14,238.9285,395.8,0.0,1.98,68.64
20585,20585,2009-04-22 10:00:00,95.046,13.674,242.1765,391.6,0.0,0.0,67.02
20586,20586,2009-04-22 11:00:00,130.046,18.13,240.46266666666668,546.8,29.459999999999997,1.8599999999999999,69.24
20587,20587,2009-04-22 12:00:00,138.244,22.656,240.97633333333334,584.0,31.98,0.18,69.72
20588,20588,2009-04-22 13:00:00,92.88,17.274,242.65916666666666,385.2,0.0,1.3199999999999998,67.32
20589,20589,2009-04-22 14:00:00,121.736,11.228,242.89333333333335,505.2,0.0,23.82,70.5
20590,20590,2009-04-22 15:00:00,119.612,7.47,242.48833333333332,492.6,0.0,27.54,67.2
20591,20591,2009-04-22 16:00:00,89.252,5.91,239.02700000000002,370.6,0.0,1.2,68.7
20592,20592,2009-04-22 17:00:00,47.216,5.076,240.55133333333333,199.4,0.0,0.6,24.54
20593,20593,2009-04-22 18:00:00,30.246,9.454,240.54716666666667,137.4,0.0,1.5,5.46
20594,20594,2009-04-22 19:00:00,24.054,6.118,241.67566666666667,105.8,0.0,0.18,2.4
20595,20595,2009-04-22 20:00:00,26.852,7.922,241.4605,120.6,0.0,1.8599999999999999,5.58
20596,20596,2009-04-22 21:00:00,22.784,5.72,240.18383333333335,100.8,0.0,0.0,2.34
20597,20597,2009-04-22 22:00:00,38.796,10.798,243.09099999999998,168.8,0.0,2.1,5.7
20598,20598,2009-04-22 23:00:00,30.616,5.942,244.65316666666666,131.8,0.0,0.0,5.52
20599,20599,2009-04-23 00:00:00,55.872,8.31,242.56666666666666,234.6,0.0,2.04,25.259999999999998
20600,20600,2009-04-23 01:00:00,55.55,5.648,241.66016666666667,232.6,0.0,0.0,35.64
20601,20601,2009-04-23 02:00:00,25.066,8.778,243.5065,113.4,0.0,2.04,2.4
20602,20602,2009-04-23 03:00:00,25.544,6.186,243.61433333333335,111.4,0.0,0.0,5.4
20603,20603,2009-04-23 04:00:00,24.084,7.892,243.60566666666668,110.39999999999999,0.0,1.98,2.4
20604,20604,2009-04-23 05:00:00,25.472,5.916,242.53916666666666,110.6,0.0,0.0,5.4
20605,20605,2009-04-23 06:00:00,46.38,9.134,241.976,205.8,0.0,1.98,2.4
20606,20606,2009-04-23 07:00:00,67.154,5.11,240.46599999999998,282.0,0.0,0.0,38.7
20607,20607,2009-04-23 08:00:00,72.556,6.99,239.29066666666668,305.0,0.0,1.38,50.58
20608,20608,2009-04-23 09:00:00,25.91,6.766,240.21883333333332,115.8,0.0,0.6,5.4
20609,20609,2009-04-23 10:00:00,22.22,5.274,238.94816666666665,99.6,0.0,0.6,2.34
20610,20610,2009-04-23 11:00:00,23.3,6.98,239.01516666666666,105.2,0.0,1.38,2.34
20611,20611,2009-04-23 12:00:00,25.65,6.024,239.82816666666668,116.0,0.0,0.0,5.64
20612,20612,2009-04-23 13:00:00,24.104,8.24,241.17383333333333,108.0,0.0,2.04,2.4
20613,20613,2009-04-23 14:00:00,25.12,5.282,241.68416666666664,111.8,0.0,0.0,5.58
20614,20614,2009-04-23 15:00:00,24.954,9.318,243.99466666666666,113.6,0.0,2.1,2.4
20615,20615,2009-04-23 16:00:00,24.182,6.136,242.9415,105.2,0.0,0.0,2.46
20616,20616,2009-04-23 17:00:00,75.618,7.731999999999999,241.53416666666666,315.8,0.0,2.04,53.7
20617,20617,2009-04-23 18:00:00,22.778,5.892,242.82916666666668,100.2,0.0,0.0,2.46
20618,20618,2009-04-23 19:00:00,42.456,17.348,242.94799999999998,189.8,0.0,2.1,5.52
20619,20619,2009-04-23 20:00:00,70.242,6.772,239.21183333333332,294.6,0.84,0.0,18.48
20620,20620,2009-04-23 21:00:00,183.58,6.7620000000000005,237.77416666666667,773.6,31.380000000000003,1.98,45.78
20621,20621,2009-04-23 22:00:00,122.38,6.012,241.18566666666666,508.4,31.86,0.0,5.58
20622,20622,2009-04-23 23:00:00,31.288,6.952,243.35866666666666,135.8,0.0,1.44,2.4
20623,20623,2009-04-24 00:00:00,26.394000000000002,7.132000000000001,243.08683333333332,114.8,0.0,0.6,5.7
20624,20624,2009-04-24 01:00:00,23.278,6.268,241.97483333333332,104.0,0.0,0.72,2.4
20625,20625,2009-04-24 02:00:00,26.828,7.66,241.69483333333335,119.0,0.0,1.26,5.7
20626,20626,2009-04-24 03:00:00,22.478,5.172,241.71216666666666,99.0,0.0,0.0,2.4
20627,20627,2009-04-24 04:00:00,65.85,6.72,241.10283333333334,276.4,0.0,1.98,44.52
20628,20628,2009-04-24 05:00:00,25.352,5.2780000000000005,241.4008333333333,111.2,0.0,0.0,5.46
20629,20629,2009-04-24 06:00:00,25.198,9.014,243.51616666666666,114.8,0.0,1.98,2.4
20630,20630,2009-04-24 07:00:00,88.164,5.12,239.73999999999998,373.4,0.0,0.0,47.34
20631,20631,2009-04-24 08:00:00,88.096,6.6739999999999995,240.14966666666666,367.4,0.0,1.98,63.9
20632,20632,2009-04-24 09:00:00,98.432,5.424,238.65383333333332,411.2,0.0,0.0,68.76
20633,20633,2009-04-24 10:00:00,91.462,9.016,239.55366666666666,380.8,0.0,2.04,68.76
20634,20634,2009-04-24 11:00:00,85.646,4.054,240.262,351.8,0.0,0.0,66.0
20635,20635,2009-04-24 12:00:00,39.980000000000004,6.588,241.50416666666666,171.0,0.0,1.44,19.14
20636,20636,2009-04-24 13:00:00,26.728,7.8919999999999995,243.42166666666665,119.2,0.0,0.6,5.52
20637,20637,2009-04-24 14:00:00,29.528,10.836,243.33683333333335,137.0,0.0,0.72,2.4
20638,20638,2009-04-24 15:00:00,43.666,7.98,242.97066666666666,187.6,0.0,1.3199999999999998,20.46
20639,20639,2009-04-24 16:00:00,61.844,8.526,241.85466666666667,263.4,0.0,0.12,31.38
20640,20640,2009-04-24 17:00:00,78.284,9.664,242.14216666666667,325.6,0.0,1.92,46.08
20641,20641,2009-04-24 18:00:00,76.316,7.582,242.39983333333333,318.2,0.0,0.42,50.64
20642,20642,2009-04-24 19:00:00,32.924,9.14,242.46116666666666,141.4,0.0,1.74,5.7
20643,20643,2009-04-24 20:00:00,30.22,5.018,241.93766666666667,127.8,0.0,0.0,5.52
20644,20644,2009-04-24 21:00:00,29.876,8.646,241.4095,130.8,0.0,2.04,2.4
20645,20645,2009-04-24 22:00:00,38.816,6.152,243.1,164.6,0.0,0.0,5.64
20646,20646,2009-04-24 23:00:00,38.688,15.264,243.576,172.6,0.0,2.1,2.4
20647,20647,2009-04-25 00:00:00,24.388,4.76,241.90916666666666,104.0,0.0,0.0,5.76
20648,20648,2009-04-25 01:00:00,56.68,8.056,240.09616666666668,240.8,0.0,2.1,33.480000000000004
20649,20649,2009-04-25 02:00:00,23.77,5.82,242.47466666666665,102.2,0.0,0.0,5.82
20650,20650,2009-04-25 03:00:00,22.072,9.006,243.05083333333332,96.6,0.0,2.04,2.4
20651,20651,2009-04-25 04:00:00,22.45,5.378,242.988,93.6,0.0,0.0,5.7
20652,20652,2009-04-25 05:00:00,21.086,7.494,242.78633333333335,89.4,0.0,1.98,2.4
20653,20653,2009-04-25 06:00:00,23.508,6.776,241.5495,101.0,0.0,0.0,5.58
20654,20654,2009-04-25 07:00:00,43.05,8.186,240.49099999999999,192.8,0.0,1.44,2.34
20655,20655,2009-04-25 08:00:00,52.32,5.890000000000001,240.70833333333334,227.8,0.0,12.24,14.58
20656,20656,2009-04-25 09:00:00,107.194,6.596,238.74200000000002,452.4,0.0,22.86,59.88
20657,20657,2009-04-25 10:00:00,193.37,9.844,235.99633333333335,825.6,0.0,100.92,67.32000000000001
20658,20658,2009-04-25 11:00:00,175.512,18.524,236.64683333333332,753.6,0.0,72.3,67.62
20659,20659,2009-04-25 12:00:00,106.72,11.934,239.19616666666667,450.2,1.14,2.2199999999999998,69.06
20660,20660,2009-04-25 13:00:00,129.248,10.006,239.65266666666668,542.8,30.54,3.9,66.3
20661,20661,2009-04-25 14:00:00,133.216,7.168,239.84799999999998,560.0,31.98,1.08,68.46000000000001
20662,20662,2009-04-25 15:00:00,96.52,10.432,240.82483333333332,403.6,0.0,2.16,66.3
20663,20663,2009-04-25 16:00:00,106.382,16.958,240.55033333333333,444.6,0.0,1.14,69.6
20664,20664,2009-04-25 17:00:00,105.372,15.406,239.156,441.4,0.0,2.04,65.4
20665,20665,2009-04-25 18:00:00,69.846,14.032,239.86266666666668,296.2,0.0,1.3199999999999998,33.3
20666,20666,2009-04-25 19:00:00,57.174,11.63,239.18233333333333,248.0,0.0,1.14,2.4
20667,20667,2009-04-25 20:00:00,69.178,15.77,240.6935,294.0,0.0,1.08,5.64
20668,20668,2009-04-25 21:00:00,98.918,10.23,241.26583333333335,410.4,8.28,0.54,3.4799999999999995
20669,20669,2009-04-25 22:00:00,180.208,9.394,240.726,748.6,19.68,1.5,68.28
20670,20670,2009-04-25 23:00:00,104.102,6.302,243.80249999999998,428.4,28.799999999999997,0.06,2.4
20671,20671,2009-04-26 00:00:00,52.428,9.244,241.5476666666667,221.4,0.0,2.04,5.7
20672,20672,2009-04-26 01:00:00,37.112,4.0600000000000005,243.04799999999997,158.2,0.0,0.0,2.4
20673,20673,2009-04-26 02:00:00,31.684,9.764,245.06433333333334,140.0,0.0,2.04,5.46
20674,20674,2009-04-26 03:00:00,21.884,6.444,244.90116666666665,93.60000000000001,0.0,0.0,2.46
20675,20675,2009-04-26 04:00:00,22.364,7.15,243.14566666666667,98.0,0.0,2.1,2.46
20676,20676,2009-04-26 05:00:00,24.072,5.812,242.41683333333333,102.60000000000001,0.0,0.0,5.58
20677,20677,2009-04-26 06:00:00,66.228,7.716,241.71016666666668,276.8,0.0,2.04,45.54
20678,20678,2009-04-26 07:00:00,41.1,4.984,241.87883333333332,179.6,0.0,0.0,3.78
20679,20679,2009-04-26 08:00:00,33.502,8.214,240.83233333333334,143.2,0.0,2.04,4.2
20680,20680,2009-04-26 09:00:00,101.234,10.616,241.56416666666667,420.0,0.0,0.0,66.6
20681,20681,2009-04-26 10:00:00,132.034,14.597999999999999,238.487,559.0,0.0,28.62,68.22
20682,20682,2009-04-26 11:00:00,101.578,10.306,239.72033333333331,424.4,0.0,2.16,69.06
20683,20683,2009-04-26 12:00:00,193.036,22.204,238.39183333333332,823.4,71.75999999999999,0.84,64.98
20684,20684,2009-04-26 13:00:00,132.71,20.754,240.85266666666666,567.4,49.8,1.26,39.660000000000004
20685,20685,2009-04-26 14:00:00,100.684,5.988,241.265,422.0,0.54,0.18,69.78
20686,20686,2009-04-26 15:00:00,120.712,7.522,240.49616666666668,502.4,28.139999999999997,1.98,65.58
20687,20687,2009-04-26 16:00:00,129.936,6.7,241.37416666666667,547.0,32.94,62.94,8.94
20688,20688,2009-04-26 17:00:00,132.442,13.682,241.65816666666666,558.2,0.0,66.48,36.78
20689,20689,2009-04-26 18:00:00,34.37,6.832,242.113,159.8,0.0,0.0,5.88
20690,20690,2009-04-26 19:00:00,40.51,11.508,242.32216666666667,180.0,0.0,2.1,4.08
20691,20691,2009-04-26 20:00:00,107.572,5.13,242.871,442.4,0.0,0.0,46.08
20692,20692,2009-04-26 21:00:00,61.484,9.794,241.35483333333332,259.2,0.0,2.1,2.4
20693,20693,2009-04-26 22:00:00,34.548,8.716,242.4255,143.6,0.0,0.0,5.58
20694,20694,2009-04-26 23:00:00,28.402,11.88,245.31716666666668,126.4,0.0,2.1,2.46
20695,20695,2009-04-27 00:00:00,24.722,4.918,242.39283333333333,109.4,0.0,0.0,5.46
20696,20696,2009-04-27 01:00:00,24.402,8.806000000000001,241.90016666666668,108.2,0.0,2.04,2.4
20697,20697,2009-04-27 02:00:00,25.668,6.47,243.45833333333334,112.60000000000001,0.0,0.0,5.58
20698,20698,2009-04-27 03:00:00,53.354,7.428,242.11933333333334,224.6,0.0,2.04,31.98
20699,20699,2009-04-27 04:00:00,25.25,5.788,242.13416666666666,110.8,0.0,0.0,5.52
20700,20700,2009-04-27 05:00:00,23.814,7.7459999999999996,240.59833333333333,107.0,0.0,1.8599999999999999,2.4
20701,20701,2009-04-27 06:00:00,66.85,6.276,240.80833333333334,286.6,0.0,0.12,19.68
20702,20702,2009-04-27 07:00:00,128.944,6.074,238.42416666666668,539.2,0.96,1.14,65.7
20703,20703,2009-04-27 08:00:00,123.616,6.638,239.59983333333332,517.8,28.44,0.8999999999999999,69.06
20704,20704,2009-04-27 09:00:00,100.004,6.234,240.6805,420.6,30.3,0.3,49.26
20705,20705,2009-04-27 10:00:00,26.396,7.976,241.08033333333333,116.4,0.0,1.74,5.52
20706,20706,2009-04-27 11:00:00,21.806,4.894,240.71383333333333,98.4,0.0,0.0,2.4
20707,20707,2009-04-27 12:00:00,24.392,8.522,240.5476666666667,112.8,0.0,2.04,2.34
20708,20708,2009-04-27 13:00:00,24.726,5.3020000000000005,241.17516666666668,108.8,0.0,0.0,5.46
20709,20709,2009-04-27 14:00:00,23.894000000000002,8.07,241.1995,110.2,0.0,2.1,2.34
20710,20710,2009-04-27 15:00:00,25.262,5.78,241.14966666666666,113.2,0.0,0.0,5.46
20711,20711,2009-04-27 16:00:00,24.462,8.606,240.37233333333333,110.2,0.0,2.04,2.34
20712,20712,2009-04-27 17:00:00,71.164,5.098,238.431,301.0,0.0,0.0,42.54
20713,20713,2009-04-27 18:00:00,44.508,7.744,240.48683333333332,191.4,0.0,2.1,2.76
20714,20714,2009-04-27 19:00:00,66.224,8.842,240.643,283.6,0.0,0.0,5.46
20715,20715,2009-04-27 20:00:00,133.676,3.568,239.88950000000003,559.0,0.0,1.68,11.28
20716,20716,2009-04-27 21:00:00,173.176,7.504,239.746,721.8,0.0,0.42,68.4
20717,20717,2009-04-27 22:00:00,67.286,6.134,242.44716666666667,281.0,0.0,0.8999999999999999,2.4
20718,20718,2009-04-27 23:00:00,28.032,5.99,244.0315,121.4,0.0,1.14,5.52
20719,20719,2009-04-28 00:00:00,64.942,3.954,242.15666666666667,270.4,0.0,0.0,2.4
20720,20720,2009-04-28 01:00:00,25.258,5.434,242.17733333333334,114.8,0.0,1.98,2.4
20721,20721,2009-04-28 02:00:00,26.282,3.992,244.105,113.6,0.0,0.0,5.22
20722,20722,2009-04-28 03:00:00,52.788,5.854,242.0665,220.0,0.0,2.04,30.779999999999998
20723,20723,2009-04-28 04:00:00,31.811999999999998,3.972,242.67333333333332,137.6,0.0,0.0,12.36
20724,20724,2009-04-28 05:00:00,26.692,6.642,244.522,117.2,0.0,1.98,5.4
20725,20725,2009-04-28 06:00:00,45.518,3.47,243.47316666666666,195.4,0.0,0.0,15.42
20726,20726,2009-04-28 07:00:00,135.2,7.028,240.138,565.0,0.0,1.68,69.12
20727,20727,2009-04-28 08:00:00,134.338,11.988,239.33100000000002,599.8,0.0,0.3,68.82000000000001
20728,20728,2009-04-28 09:00:00,125.606,13.838000000000001,239.54783333333336,569.0,0.0,0.54,68.76
20729,20729,2009-04-28 10:00:00,99.552,11.078,238.386,434.4,0.0,1.5,64.98
20730,20730,2009-04-28 11:00:00,89.378,6.85,238.14116666666666,375.8,0.0,0.0,64.86
20731,20731,2009-04-28 12:00:00,106.43599999999999,8.942,240.6675,442.4,0.0,1.98,69.48
20732,20732,2009-04-28 13:00:00,116.79,4.846,241.05416666666667,485.2,28.619999999999997,0.0,66.42
20733,20733,2009-04-28 14:00:00,105.15599999999999,6.462,241.49083333333334,437.2,31.679999999999996,2.04,52.56
20734,20734,2009-04-28 15:00:00,27.154,4.37,242.9535,118.60000000000001,1.32,0.0,5.46
20735,20735,2009-04-28 16:00:00,26.026,7.562,243.6335,115.60000000000001,0.0,2.1,2.4
20736,20736,2009-04-28 17:00:00,27.258,3.12,243.11666666666667,118.2,0.0,0.0,2.4
20737,20737,2009-04-28 18:00:00,43.284,4.32,242.05533333333332,185.4,0.0,1.08,5.46
20738,20738,2009-04-28 19:00:00,85.042,10.228,240.7945,367.6,23.7,0.96,2.34
20739,20739,2009-04-28 20:00:00,99.774,10.664,242.24783333333335,421.0,38.76,0.12,5.34
20740,20740,2009-04-28 21:00:00,90.128,4.34,242.58616666666666,373.4,0.0,1.92,26.939999999999998
20741,20741,2009-04-28 22:00:00,81.244,3.7520000000000002,243.84183333333334,336.4,0.0,0.0,36.36
20742,20742,2009-04-28 23:00:00,40.728,7.66,246.60316666666668,171.0,0.0,2.04,2.46
20743,20743,2009-04-29 00:00:00,27.148,4.668,244.74083333333334,115.4,0.0,0.0,5.7
20744,20744,2009-04-29 01:00:00,23.886,5.916,242.77483333333333,105.2,0.0,2.1,2.4
20745,20745,2009-04-29 02:00:00,22.768,4.6819999999999995,243.57166666666666,102.2,0.0,0.0,2.46
20746,20746,2009-04-29 03:00:00,26.086000000000002,5.746,241.49949999999998,114.60000000000001,0.0,1.98,5.4
20747,20747,2009-04-29 04:00:00,21.79,3.168,241.63066666666666,97.0,0.0,0.0,2.34
20748,20748,2009-04-29 05:00:00,24.794,4.302,241.00349999999997,109.0,0.0,1.2,2.4
20749,20749,2009-04-29 06:00:00,90.754,6.226,241.12066666666666,381.8,0.0,0.8999999999999999,42.72
20750,20750,2009-04-29 07:00:00,126.288,4.284,240.07999999999998,526.0,0.0,0.06,69.3
20751,20751,2009-04-29 08:00:00,89.732,6.21,241.535,369.2,0.0,1.92,66.66
20752,20752,2009-04-29 09:00:00,79.942,3.426,241.84816666666666,329.2,0.0,0.0,59.04
20753,20753,2009-04-29 10:00:00,48.62,7.4879999999999995,239.45266666666666,212.0,0.0,2.04,16.02
20754,20754,2009-04-29 11:00:00,119.434,6.452,240.774,496.40000000000003,0.0,0.0,69.3
20755,20755,2009-04-29 12:00:00,121.474,7.376,240.22933333333333,507.0,28.68,1.98,65.94
20756,20756,2009-04-29 13:00:00,95.01,5.176,242.18533333333335,390.2,4.08,0.0,70.25999999999999
20757,20757,2009-04-29 14:00:00,58.896,6.1080000000000005,242.83800000000002,250.20000000000002,29.819999999999997,2.04,6.12
20758,20758,2009-04-29 15:00:00,32.328,5.478,244.42633333333333,136.4,0.0,0.0,3.1799999999999997
20759,20759,2009-04-29 16:00:00,25.436,5.09,242.47366666666667,110.6,0.0,1.56,4.68
20760,20760,2009-04-29 17:00:00,56.264,4.818,242.01000000000002,238.4,0.0,0.48,2.4
20761,20761,2009-04-29 18:00:00,45.85,5.682,242.91033333333334,198.20000000000002,0.0,0.72,5.52
20762,20762,2009-04-29 19:00:00,92.104,8.092,241.59216666666669,389.2,0.0,1.3199999999999998,39.72
20763,20763,2009-04-29 20:00:00,66.316,3.4899999999999998,242.28316666666666,279.0,0.0,0.0,7.56
20764,20764,2009-04-29 21:00:00,141.106,10.498,241.69183333333334,587.6,0.0,30.72,5.46
20765,20765,2009-04-29 22:00:00,171.768,9.836,243.25633333333332,713.8,0.0,99.0,2.4
20766,20766,2009-04-29 23:00:00,56.886,7.404,246.549,237.6,0.0,1.5,5.34
20767,20767,2009-04-30 00:00:00,34.27,6.378,246.34966666666665,145.4,0.0,0.42,2.46
20768,20768,2009-04-30 01:00:00,32.466,7.220000000000001,244.77133333333333,140.6,0.0,1.56,10.92
20769,20769,2009-04-30 02:00:00,55.736,3.148,243.12033333333332,232.2,0.0,0.0,37.08
20770,20770,2009-04-30 03:00:00,24.812,7.676,242.23483333333334,113.0,0.0,1.98,2.4
20771,20771,2009-04-30 04:00:00,21.224,3.044,241.76283333333333,96.8,0.0,0.0,2.4
20772,20772,2009-04-30 05:00:00,25.626,5.876,241.44566666666665,115.6,0.0,1.98,5.34
20773,20773,2009-04-30 06:00:00,38.318,4.788,243.439,168.4,0.0,0.0,5.64
20774,20774,2009-04-30 07:00:00,122.658,7.508,241.33533333333335,507.8,5.22,1.92,69.78
20775,20775,2009-04-30 08:00:00,117.834,4.24,241.12383333333335,487.0,26.099999999999998,0.0,69.78
20776,20776,2009-04-30 09:00:00,118.634,6.336,241.318,491.0,30.3,1.56,66.6
20777,20777,2009-04-30 10:00:00,89.282,4.622,240.80949999999999,367.4,0.0,0.36,69.3
20778,20778,2009-04-30 11:00:00,85.748,4.2700000000000005,240.013,353.4,0.0,0.54,65.88
20779,20779,2009-04-30 12:00:00,86.604,5.444,239.4215,359.0,0.0,1.44,65.58
20780,20780,2009-04-30 13:00:00,88.81,4.402,240.44133333333332,365.2,0.0,0.0,69.12
20781,20781,2009-04-30 14:00:00,87.51,5.828,240.7578333333333,359.2,0.0,1.98,66.24
20782,20782,2009-04-30 15:00:00,36.892,3.588,244.08533333333335,156.6,0.0,0.0,17.04
20783,20783,2009-04-30 16:00:00,31.308,7.34,244.07283333333334,140.0,0.0,2.04,5.4
20784,20784,2009-04-30 17:00:00,57.482,3.992,244.575,240.20000000000002,0.0,0.0,32.099999999999994
20785,20785,2009-04-30 18:00:00,107.54599999999999,6.2459999999999996,241.3493333333333,445.2,0.0,2.04,69.72
20786,20786,2009-04-30 19:00:00,105.976,3.7720000000000002,239.25266666666667,441.4,0.0,0.0,56.04
20787,20787,2009-04-30 20:00:00,65.528,11.48,241.308,279.4,0.0,1.98,5.4
20788,20788,2009-04-30 21:00:00,88.636,6.92,240.513,370.4,0.0,0.0,2.34
20789,20789,2009-04-30 22:00:00,184.47,6.512,239.30233333333334,768.4,0.0,1.38,51.300000000000004
20790,20790,2009-04-30 23:00:00,127.392,7.426,242.9015,522.8,0.0,0.6,70.44
20791,20791,2009-05-01 00:00:00,84.28399999999999,5.622,241.69483333333335,344.8,0.0,0.48,66.78
20792,20792,2009-05-01 01:00:00,84.024,5.714,241.43016666666665,344.4,0.0,1.5,66.66
20793,20793,2009-05-01 02:00:00,87.898,6.042,242.79633333333334,357.4,0.0,0.0,70.62
